genres,id_spotify,artist,name,cover_art,isrc,preview_url,download_url
"pop,rock",10fUJg636VdiVcXiNCK21z,Звери,Для Тебя,https://i.scdn.co/image/ab67616d0000b273e44c38d80b3509aa252c9586,QMPU51257494,https://cdns-preview-f.dzcdn.net/stream/c-fe062baa48b19e9dc9a4e4f9158a0bfe-4.mp3,
pop,0eD6U6PG4Z0iIrP4Azfrw0,Amy Winehouse,Know You Now,https://i.scdn.co/image/ab67616d0000b273209979cfc83022081b3b3b15,GBAAN0300470,https://cdns-preview-6.dzcdn.net/stream/c-6ad7a70a7db0e0f3756d0821594b39ea-1.mp3,
"rock,pop",3c8QlMUMpzNjMOZnfoImjx,PUFFY,PLANET TOKYO,https://i.scdn.co/image/ab67616d0000b273d34578c127e336e97ecd145f,JPES00201462,https://cdns-preview-7.dzcdn.net/stream/c-78e0abe4d6f94b5c946b4fa10e1ec911-2.mp3,
"rock,pop",06IsyJksK6vgJX66rU77Ij,Sting,Fortress Around Your Heart,https://i.scdn.co/image/ab67616d0000b273804c1bb88d714079e12d80e1,USAM18500051,https://p.scdn.co/mp3-preview/60ad5d1df5fa4c2ca6385d9a902efa1f9e44defd?cid=0f3710c5e6654c7983ad32e438f68f9d,
"pop,rock",0E7vlfp0DLrtsDKxS82l8J,Jordan Pruitt,Outside Looking In,https://i.scdn.co/image/ab67616d0000b273a556e07a452cc4c3917db1bd,USHR10622800,https://p.scdn.co/mp3-preview/e74029b7074583e69919dd6b6f614a95c03e8c8a?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,0BPeQBqINrmNnZxLHGD8lH,Depeche Mode,Told You So,https://i.scdn.co/image/ab67616d0000b273b32a237f31b432b07d7cbed8,GBAJH0100171,https://cdns-preview-0.dzcdn.net/stream/c-0de5d53b65af1c9cb8fc482665a2f8a6-5.mp3,
"rock,pop",07baEmGLjBpkRIQWgg7dus,Augustana,Boston,https://i.scdn.co/image/ab67616d0000b273fd0be4510a39a42ee5e69d15,USSM10501403,https://p.scdn.co/mp3-preview/204531ccab6950fdffe4554cd1fde65738c07c0a?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",1alNrwCWnX8sAyIbTArLSy,Apoptygma Berzerk,Maze,https://i.scdn.co/image/ab67616d0000b273000db62b299915f6ff90e28a,DEC760500182,https://cdns-preview-5.dzcdn.net/stream/c-5d63d60bd1147d8470840b29ae6f31c3-2.mp3,
"rock,pop",02OCTQqFzcoZl23Uxnn3hY,Air Traffic,Charlotte,https://i.scdn.co/image/ab67616d0000b273fa0cb6a6eb9aa1af35e9c125,GBAYE0600744,https://p.scdn.co/mp3-preview/bbf97d3c17c40ab43dbe97bcdcf932f54a8b07a1?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",7n9yuoJ18V12GR1EVOAqwC,Opeth,Era,https://i.scdn.co/image/ab67616d0000b273e6fb2218126611815e6900ff,DED831600731,https://cdns-preview-9.dzcdn.net/stream/c-9c5562f679f6cf7ece1c12c38ff43fdd-3.mp3,
"rock,pop",0auoLd0VL465yiTMlXii3a,Good Charlotte,Walk Away (Maybe),https://i.scdn.co/image/ab67616d0000b273baf2b58830229fd39b57f7e3,USSM10412715,https://cdns-preview-c.dzcdn.net/stream/c-ced6b97d16fe44ac9ed9c8fbe5bd5853-4.mp3,
pop,4vWBG8IykGvCoWBqNSsxxe,Sevdaliza,Sirens of the Caspian,https://i.scdn.co/image/ab67616d0000b27335c588ae56fff5d6ccf07359,FR26V1502421,https://cdns-preview-b.dzcdn.net/stream/c-b26d551e0b4185525a5ffeb5f66fd750-5.mp3,
pop,7wQDkw2VrUOYVCSZR6v94i,大塚愛,HEART,https://i.scdn.co/image/ab67616d0000b273fe097a67df3a9d567fd39357,,https://p.scdn.co/mp3-preview/f53e17d4e87a129e4a5ed91c821442f2de77ab4f?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,03c1CQr0GrG0UussID9IJe,Nelly Furtado,Try,https://i.scdn.co/image/ab67616d0000b273429c628f34080b57a31d1ab6,USDW10300649,https://cdns-preview-2.dzcdn.net/stream/c-2b2e13206100bb9445b05e2348e0661c-3.mp3,
pop,10ndVE6yAzX3Hp8lKKZ0jy,Annie,Chewing Gum,https://i.scdn.co/image/ab67616d0000b273711e7feebb9d4a24e1f6fba7,GBFFS0400073,https://p.scdn.co/mp3-preview/7b6dedb7235259fd095b73abcadc7431f1adc0de?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",57x3uHJoS1IaJ7XgCGeMtM,The xx,Stars,https://i.scdn.co/image/ab67616d0000b273cd4b0b0947bdd7708d24349e,GBBKS0900242,https://cdns-preview-a.dzcdn.net/stream/c-a624c49df99d71d740dbb58eb62e85c8-1.mp3,
pop,2IvDhiz5J2CsThjweycP1R,Morrissey,My Love Life,https://i.scdn.co/image/ab67616d0000b273c38d56ea2b6e45d761a67d24,GBAYE9100134,https://cdns-preview-3.dzcdn.net/stream/c-3f1b3b59674d425eac27aa35dca30981-6.mp3,
"pop,rock",09yV97mNIA3w2Lnjpxbhmt,Maroon 5,Better That We Break,https://i.scdn.co/image/ab67616d0000b2739c6ee81163060d7883de2dda,USUM70731569,https://p.scdn.co/mp3-preview/5f1a9e4ea165f312a9f6010c88d5c22b569bce47?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,0ygHAyMKoNMlQelP1YZWcn,Tori Amos,A Sorta Fairytale,https://i.scdn.co/image/ab67616d0000b2738e248eaa98afda4fa4d0687e,USSM10209898,https://cdns-preview-9.dzcdn.net/stream/c-992884ca2d15f1f9bca9e78fd5ba4829-3.mp3,
"rock,pop",0kmnnk3chw9y2vRFAuk12A,MGMT,The Handshake,https://i.scdn.co/image/ab67616d0000b2737823743acd3aa25a3a4c5758,USSM10702129,https://cdns-preview-1.dzcdn.net/stream/c-1cbd3fb7e438297993b58dbd243f39e4-7.mp3,
pop,18cL7KMZIjTVmHpnbOo6Q7,Nine Inch Nails,Copy of A,https://i.scdn.co/image/ab67616d0000b273c29817648a326fde528bfcf3,USQX91301303,https://cdns-preview-f.dzcdn.net/stream/c-fd2ede90ece50661d0c3e3f7fdf6ec8e-2.mp3,
pop,0UgmLwOrTeOCUNwV07a5AD,Sara Bareilles,Breathe Again,https://i.scdn.co/image/ab67616d0000b2733fa3caf3da101e3cd28a53a6,USSM11001702,https://p.scdn.co/mp3-preview/7a70f159204c4515fa6ea6a4863f998798077683?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",01NmGuFthXAYr53GwpB8FR,Robbie Williams,Angels,https://i.scdn.co/image/ab67616d0000b273c4c783f77738dc375f5c6762,GBAYE9700233,https://cdns-preview-9.dzcdn.net/stream/c-9f14df0d328d80a68bbcf8bf0e589ffd-7.mp3,
pop,0Zw2gEZzIZ0QOzDwwa1DlJ,The Rumble Strips,Alarm Clock,https://i.scdn.co/image/ab67616d0000b273f8ed829713948d3979e7ab08,GBUM70607336,https://p.scdn.co/mp3-preview/6f509619d5a54d2aa008e167add370bbf431fbf5?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",1AIMfiKnibVyaLkp1vU0j0,Jack Johnson,Enemy,https://i.scdn.co/image/ab67616d0000b273c240082a3a012fda989d7754,USUM70766306,https://p.scdn.co/mp3-preview/c5d3120b512a2e6e3a5bb4ccd9face14dcc0980a?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,00vYEOk59sDsMXMbpX58D0,In-Grid,Tu es foutu,https://i.scdn.co/image/ab67616d0000b273888d2e3ef33a1b541d5960ef,NLC280230006,,
"rock,pop",3P8zrkBArAfdjFJxPtZRUO,Fall Out Boy,Chicago Is So Two Years Ago,https://i.scdn.co/image/ab67616d0000b2733acad60fe6e2daf27e6b0034,US56V0506107,https://p.scdn.co/mp3-preview/9c5e0ed883fb4e24acbc8eb3e4661684692baa46?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,4Mcd9roCxWxNhbQxQ7pxkW,A Fine Frenzy,Think of You,https://i.scdn.co/image/ab67616d0000b273f4ff76aaa9d3255255b19268,USVI20700634,https://p.scdn.co/mp3-preview/f7bb60b5bb7d7140959b9774406f85ca4d6ace18?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",13FFQQG3XEeQCstgvb8GuU,Beady Eye,The Beat Goes On,https://i.scdn.co/image/ab67616d0000b2730a3f433efa8402bcd330d3f6,GBP3U1000016,https://cdns-preview-b.dzcdn.net/stream/c-b3964ae7c768cfccf8a9d86efbb11438-3.mp3,
pop,0FRJTdDMXlaJlkN9cwTMkF,The Very Best,Chalo,https://i.scdn.co/image/ab67616d0000b27302b9c983fb162f6777ef08c8,GBGEY0900091,https://cdns-preview-d.dzcdn.net/stream/c-dd6a95633e475afce299dd42cdc65678-3.mp3,
pop,0RYHsriPR91j08zGYSQmAa,The Smiths,Suffer Little Children,https://i.scdn.co/image/ab67616d0000b273f730f1e8a6ed06e339a70784,GBCRL1100036,https://cdns-preview-6.dzcdn.net/stream/c-689ac793fd754a00a3b9618463cd8340-6.mp3,
pop,1fvtxeqCa4XTCFUMNTXP6a,Annett Louisan,Die Lüge,https://i.scdn.co/image/ab67616d0000b2735f3efa518d7a8fc41ae31ff9,DEW470400044,https://cdns-preview-8.dzcdn.net/stream/c-8d70b018e8d7b61133ec18c73fe75729-3.mp3,
pop,1fJv0OMsWII6Js5CxRnLH0,Depeche Mode,Leave in Silence,https://i.scdn.co/image/ab67616d0000b2738087ea70dd2ba8c91f283b45,GBAJH9800104,https://p.scdn.co/mp3-preview/c509a3ffd6d1054f3cc9bd62d2aeb0adc2b267a0?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,6EG6p1rfKycjJGX7CyAr7d,Tove Lo,Habits,https://i.scdn.co/image/ab67616d0000b27335ac4ba0e31cb4daa0041fd5,SE3NM1300101,https://cdns-preview-2.dzcdn.net/stream/c-2d4a16a22e4c41bb5152bd9edb5558d0-5.mp3,
"rock,pop",1MMVz3HNppblH63wB4LKhR,Third Eye Blind,Good For You,https://i.scdn.co/image/ab67616d0000b273938737df272b93336d6d7c5f,USEE19701209,https://p.scdn.co/mp3-preview/02bdcf55168c65fc782be5aef4784ce2fcce6030?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",2iVVazBvlA0JYuJ4CcnOv7,Kent,Ett tidsfördriv att dö för,https://i.scdn.co/image/ab67616d0000b2736c5bf5ae4cffb1b33894f49a,SEBMC9960050,https://p.scdn.co/mp3-preview/60dde4534eb275243368af8d2a6d7132a789411b?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0PbsbMx40kJsDZylTI065s,Yeasayer,No Need To Worry,https://i.scdn.co/image/ab67616d0000b273f289c3db277a074c54aded24,USKDC0700206,https://cdns-preview-8.dzcdn.net/stream/c-88112f95a0e4527ebff74ced4ecd334b-5.mp3,
pop,1Vr7j2LvjESw9HLc5D9udF,Niki & the Dove,The Fox,https://i.scdn.co/image/ab67616d0000b273f48bca686b5e54d5d4feb66f,SEWEE1100201,https://p.scdn.co/mp3-preview/00df30f4e1b5b96a169d7cb9f33e51ed6330e20e?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,2TDTc01SCSahOYoXZ6x1ni,Katy B,Movement,https://i.scdn.co/image/ab67616d0000b273b308dfc38ad44901e5e8531e,GBARL1100099,https://cdns-preview-2.dzcdn.net/stream/c-27e1958c5f14be27f2a5e122fcd067f3-9.mp3,
"rock,pop",0yAwsFRKlzqFGtg7f49wi7,The Cardigans,Sick & Tired,https://i.scdn.co/image/ab67616d0000b2737d306694cdface2c47c8d600,SEBKB9429030,https://p.scdn.co/mp3-preview/813c302d897d6cce1456e6b478d40ccba76c7705?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,0B1Iy3Lr7ToweQSibkbryF,Céline Dion,My Heart Will Go On,https://i.scdn.co/image/ab67616d0000b27362ee4ca577022084bf347fa1,USSM19704710,https://cdns-preview-a.dzcdn.net/stream/c-a7f4812c2f69e84ba87b7d7b665eca1c-5.mp3,
pop,3ik431kTUFF8VLxLZCzl1R,Wet,It's All In Vain,https://i.scdn.co/image/ab67616d0000b2735dc840c8bc81433666d62496,USSM11503546,https://cdns-preview-9.dzcdn.net/stream/c-9f347d5d372644571dcf68534f721307-4.mp3,
"rock,pop",0oPOyY3KH2Vh6RE9iaRBsU,Peter Bjorn and John,Up Against The Wall,https://i.scdn.co/image/ab67616d0000b273db2c07b93263280a636c1567,SEBPA0600030,https://p.scdn.co/mp3-preview/ea362148068df23922f8f1b5eb00035291d14431?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,08YklJWAdOwXFWPLsPRK18,Noah and the Whale,Shape of My Heart,https://i.scdn.co/image/ab67616d0000b27355832f265cd2c2c9a16b359b,GBUM70802689,https://cdns-preview-8.dzcdn.net/stream/c-8fa9f303c84980bb789e0160a1d9db5c-3.mp3,
pop,05z8ZgYLHgakDP9HkEH8O4,She Wants Revenge,"She Loves Me, She Loves Me Not",https://i.scdn.co/image/ab67616d0000b2732daf7abc1f0a075a37b7a2e5,USUM70506234,https://cdns-preview-4.dzcdn.net/stream/c-47fe7c4e4f45983244bfe3fa012cc163-3.mp3,
pop,0Ct4mv5Pk22VK74h0Iti2M,Jody Watley,Looking For A New Love,https://i.scdn.co/image/ab67616d0000b2737d0c6ff8a25c3f3f9ca937d2,USMC18621993,https://cdns-preview-6.dzcdn.net/stream/c-69724d3fce5c37ccfdaae1cf025746d4-4.mp3,
pop,0eDnscRVrFsTD55b70aobV,Datarock,Give It Up,https://i.scdn.co/image/ab67616d0000b2735e2d791e2022163a795c4630,CAN110801241,https://cdns-preview-2.dzcdn.net/stream/c-212552de86145630a2f84a8d2aefea23-1.mp3,
"rock,pop",1P1qMA4PJGGsP9Mugyo9GA,Deerhunter,Sleepwalking,https://i.scdn.co/image/ab67616d0000b273085013a42dbbd5912faf902e,GBAFL1300016,https://cdns-preview-6.dzcdn.net/stream/c-6bce09f10ccd02974e906362c0bbbdbc-1.mp3,
"rock,pop",41le8pu7Y8f2l5RXEix6D8,The Stills,Gender Bombs,https://i.scdn.co/image/ab67616d0000b27315e67ce823349caf5afdcb60,USAT20302692,https://p.scdn.co/mp3-preview/b3894141eb51fccc0b282e7a2564a025ee10eb88?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,2926JLwPdNyW2VHwy7YFkN,Neon Hitch,F**k U Betta,https://i.scdn.co/image/ab67616d0000b2737317e636d761e9b7ecbe363a,USRE11200001,https://p.scdn.co/mp3-preview/26664c47f9090b31a3cde6baff05b09609524ddc?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,7kYgJaCvDZnAumLVWFyOaJ,Michael Jackson,Smooth Criminal,https://i.scdn.co/image/ab67616d0000b27366c64ca0ced696e4e725172a,USA561326697,https://p.scdn.co/mp3-preview/da71855553c49622b005ed9ddb7bf9e2df061bce?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",13UwDYcdDOT6akJZRGVCEy,OneRepublic,Mercy,https://i.scdn.co/image/ab67616d0000b27334ef81d1ff3b4682a4e97f70,USUM70758800,https://p.scdn.co/mp3-preview/40a405c88ea78a3312be2fb634212efa608f6189?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",10CKKSNt6TXe44NmsD5P6Y,Jack Johnson,Do You Remember,https://i.scdn.co/image/ab67616d0000b273dfbfd3f433945204e79fc020,USMC60400038,https://cdns-preview-8.dzcdn.net/stream/c-88ea22e55afcf789fa982ed62700f304-6.mp3,
pop,7puC9LjNg0ItpjTz28yeaY,Red Velvet,Russian Roulette,https://i.scdn.co/image/ab67616d0000b2739acd884a943f3630236a5ca3,KRA301600315,https://p.scdn.co/mp3-preview/279dfc145786cf0978ddf514fe928c22e5cfc651?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0ja9yG8rhoh96swFv9Ho26,Cheatahs,The Swan,https://i.scdn.co/image/ab67616d0000b27382177955caf4e554cb057583,GBDNH1300100,https://cdns-preview-d.dzcdn.net/stream/c-de96f4971fab9d323f1085e7307a1a07-4.mp3,
"rock,pop",54NX0r36Qkmb4DWd6dJESQ,Death Cab for Cutie,Some Boys,https://i.scdn.co/image/ab67616d0000b273f1ab528856e0918a108d49fc,USAT21100670,https://p.scdn.co/mp3-preview/e8e186db8355c5bcc276a680c3da0562474da4f9?cid=0f3710c5e6654c7983ad32e438f68f9d,
"pop,rnb",1xWH8zYtDeS9mW1JJG23VZ,Ariana Grande,R.E.M,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,USUM71808571,https://p.scdn.co/mp3-preview/d9182d5942d5ff77d3f082f8cf84f2773197b420?cid=0f3710c5e6654c7983ad32e438f68f9d,
"pop,rock",0ZdMRk7rkQI2mhKyGTcAxz,The Cab,That '70s Song,https://i.scdn.co/image/ab67616d0000b273e06fa932ff96cd00e3230553,USAT20801733,https://p.scdn.co/mp3-preview/b9c36468bb8e63c4d9b3dcceeb5a579634024940?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,02IL7G7dwYuZpNRwNSygUN,Terence Trent D'Arby,Sign Your Name,https://i.scdn.co/image/ab67616d0000b2734885b7170327e10a9d7109a6,GBBBN8700004,https://cdns-preview-a.dzcdn.net/stream/c-adef333d034cfd303dfd166fffd831f8-3.mp3,
pop,1xq9GyfTbElPmxFMcKHNiI,Fiona Apple,Jonathan,https://i.scdn.co/image/ab67616d0000b2731443bd487a471868735f050b,USSM11202380,https://p.scdn.co/mp3-preview/30cb2eb3c2c1bfa2e199f63c28b8f779d6d45f6f?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0AOwIgMOZU78AM7J36vMPO,EMMA6,Leuchtfeuer,https://i.scdn.co/image/ab67616d0000b273cad102dfff84a35936f64a4c,DEUM71100202,https://cdns-preview-c.dzcdn.net/stream/c-ca55cbea11cc3e9b9ca0562c75c02b30-3.mp3,
"rock,pop",004S8bMhFQjnbuqvdh6W71,Bonnie Tyler,Holding Out for a Hero,https://i.scdn.co/image/ab67616d0000b2737a8508207236d8c9a2d3fbee,USSM19802579,https://p.scdn.co/mp3-preview/2e9e50fa0ba3ee5658a5d174d3959a257f9a2738?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0RlVIeVsZn94GeHckd630R,RADWIMPS,おしゃかしゃま,https://i.scdn.co/image/ab67616d0000b27324517111780f25d6c9e11328,JPTO00900143,https://cdns-preview-3.dzcdn.net/stream/c-3559be90937c59f5c3600d28209b5f41-5.mp3,
"pop,rnb",2hloaUoRonYssMuqLCBLTX,Ariana Grande,Bloodline,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,USUM71900399,https://p.scdn.co/mp3-preview/01faf727ce633e680b040e83f48530e33b9b6867?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0sPP8mOUlfxl0MZ1cagOKc,The Fray,All at Once,https://i.scdn.co/image/ab67616d0000b2736fee956fe29c62bc340f2c11,USSM10503840,https://cdns-preview-9.dzcdn.net/stream/c-9f82348f8f194e2a1022c4a9b8a08976-6.mp3,
pop,0G4toZKBbNACPb4VAYUR5L,The Bluetones,Sleazy Bed Track,https://i.scdn.co/image/ab67616d0000b2737818de963fd291efd16014e0,GBAAM9800013,https://p.scdn.co/mp3-preview/185ef2604b17a19cb524286e2e06726415d5b773?cid=0f3710c5e6654c7983ad32e438f68f9d,
"pop,rnb",3MJYHwhJIA99vVSjBtg16j,Selena Gomez,Sober,https://i.scdn.co/image/ab67616d0000b2732d40090263eeda6cfaa136fb,USUM71513589,https://cdns-preview-c.dzcdn.net/stream/c-c5092b2eb0a78dd94b65096344ccbcdc-7.mp3,
"rock,pop",1MDocpFkQzoCar2Tzje9cw,Hard-Fi,Feltham Is Singing Out,https://i.scdn.co/image/ab67616d0000b273cd72bdbfa656863daa832486,GBAHS0500155,,
pop,0b1ELP5LjpzQEm4jbPvBbj,Sam Smith,I'm Not the Only One,https://i.scdn.co/image/ab67616d0000b273e3b6a902bdea42237bc607a1,GBUM71308836,https://cdns-preview-6.dzcdn.net/stream/c-66b3b13a1cb27f7dbb5b3fcb139fb294-7.mp3,
"rock,pop",2FJZoFkLrQyuhuMA2HCdrB,The Ark,It Takes A Fool To Remain Sane,https://i.scdn.co/image/ab67616d0000b273fe9fbe4f11e73f446f00e902,,,
"rock,pop",00jNtHIOyBU3Sw7WhlfhN6,Alannah Myles,Black Velvet,https://i.scdn.co/image/ab67616d0000b2736f8361784af827a0894c3f21,USAT21300058,,
pop,0dfyA7NRODmOfZjPJjKj2e,Duran Duran,A View to a Kill,https://i.scdn.co/image/ab67616d0000b273c136c3f99171cc9f5d388975,USMG28500001,https://cdns-preview-e.dzcdn.net/stream/c-e338994dbd140f842a4967ff31c3b490-8.mp3,
"rock,pop",4armzlUpNZFZkdAVHfwoPG,The Libertines,Horrorshow,https://i.scdn.co/image/ab67616d0000b273eb7617e0cb4c6e663e607649,GBCVZ0200325,https://cdns-preview-e.dzcdn.net/stream/c-ed2fa36ecb7af97fb97a53f1b66ec241-5.mp3,
pop,1j2DIkHghfEhTDqOA1eTwn,Holy Ghost!,Dumb Disco Ideas,https://i.scdn.co/image/ab67616d0000b27395932becf84ad8fa19fc6307,US4GE1300045,https://p.scdn.co/mp3-preview/f3e19b6bba5bfb184a2ac1291510d8262e256c97?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,5DZrRjaHgZGBW2QRb6fND8,Mike Patton,Deep Down,https://i.scdn.co/image/ab67616d0000b273883445e44c368d1b093e5fed,USA371048571,https://cdns-preview-6.dzcdn.net/stream/c-67985076e64c7cf9827827777ccefca7-1.mp3,
pop,02nea2wssc9lOlF7fjRdpD,Christina Aguilera,Keeps Gettin' Better,https://i.scdn.co/image/ab67616d0000b2736fa893db43d9f615faee61db,USRC10800384,https://cdns-preview-5.dzcdn.net/stream/c-5429b0d477477bcc4765d2d83a1b4a30-4.mp3,
pop,1p64V3a5eANpMrBMWpjAQh,Björk,Cover Me,https://i.scdn.co/image/ab67616d0000b2739d88837b4b52351d855110b5,ISCRU1000242,,
pop,01GN3g0ShiPClLBcuPFutD,The Saturdays,Higher,https://i.scdn.co/image/ab67616d0000b273fa2dfa73aef27bfd788a23a9,GBUM71027625,https://cdns-preview-0.dzcdn.net/stream/c-09162f5a4b24842ad4dbc5cb09802593-7.mp3,
pop,1tUJ2rmx6LHrbBdzEfr3ly,Camera Obscura,I Need All The Friends I Can Get,https://i.scdn.co/image/ab67616d0000b273b683066973f566bae66c645a,ES6640500210,https://cdns-preview-b.dzcdn.net/stream/c-b457cde3e97fdb42951ec23c47db2c4c-4.mp3,
"pop,rnb",2c2UHkhtpl26tw4JBxJsoR,Whitney Houston,Where Do Broken Hearts Go,https://i.scdn.co/image/ab67616d0000b2738eeb7f4dbea10be4816b10ae,USAR18700112,https://cdns-preview-2.dzcdn.net/stream/c-21ad88ac972395d77237136ecabed7e7-7.mp3,
pop,0CtDiplOH41pstgSgXSrcE,Lily Allen,Smile,https://i.scdn.co/image/ab67616d0000b273ca9b40594d41a9846ceb684a,GBAYE0600644,https://cdns-preview-a.dzcdn.net/stream/c-ac36e22da14b12ff423f59f4b8cd4f38-6.mp3,
pop,0J0bb5EqZuxKR7fK9US1L7,Au Revoir Simone,The Disco Song,https://i.scdn.co/image/ab67616d0000b273e917a65eb60b52230dd14fc9,GBGEY0500055,https://cdns-preview-9.dzcdn.net/stream/c-9d889b4b43dcbdcdb8eea31bfd9d00ce-4.mp3,
pop,5DOvwQHycZmKBhrMJaNjZb,Serebro,Мало тебя,https://i.scdn.co/image/ab67616d0000b27379510966569c31487547047c,QMPU51212196,https://p.scdn.co/mp3-preview/cdf38934dd6f0a82fa85a4ced74e3d5033477584?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,1naXgMUzxcL9ZdVqVMhhwA,Eels,My Descent Into Madness,https://i.scdn.co/image/ab67616d0000b27377b5fda9059aceac6c580abf,USDW19805204,https://cdns-preview-9.dzcdn.net/stream/c-9260ad6d99dc5451dc1491efb22e5288-5.mp3,
pop,05vNQb6n49zA7hG4JDjc7U,Tom Jones,With These Hands,https://i.scdn.co/image/ab67616d0000b273ba9f8882f352d38ba62325ea,GBF076520000,https://cdns-preview-7.dzcdn.net/stream/c-7bc9641e50db83595e5669c09f155f89-7.mp3,
"pop,rnb",0o7dty2LsWadMi2plHNWCm,Rihanna,Love Without Tragedy / Mother Mary,https://i.scdn.co/image/ab67616d0000b273534cb43c94ccbf73e233684c,USUM71214761,https://cdns-preview-1.dzcdn.net/stream/c-1bdf0fbcb80cc20bb57c35a65d4ae4a7-7.mp3,
"rock,pop,rnb",0qbNSBQ0oKt55pUsO6Mw7A,Christina Aguilera,Fighter,https://i.scdn.co/image/ab67616d0000b273d62fbdf0497d7d7a3e7bed37,USRC10201072,https://cdns-preview-a.dzcdn.net/stream/c-ac8c58ada9d3ce1910806b38fd36994d-8.mp3,
"rock,pop",6X8cz4gsN2RMLP8wLALggA,Tegan and Sara,Shock To Your System,https://i.scdn.co/image/ab67616d0000b273c84d064fdb5b317c8029c2c5,USWB11203035,https://p.scdn.co/mp3-preview/0ec97daa10ae9c9f3e88de6f4d8c6ce37cb41138?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",1v2zyAJrChw5JnfafSkwkJ,R.E.M.,Shiny Happy People,https://i.scdn.co/image/ab67616d0000b273e2dd4e821bcc3f70dc0c8ffd,USC4R1605377,https://p.scdn.co/mp3-preview/b365487cd4d2bbe8a51a60bf6ee2d87894fdf0a3?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0HdRhCrAFJjZBRah0Fc9XE,OneRepublic,Say (All I Need),https://i.scdn.co/image/ab67616d0000b2734c4052210c79f58702151efd,USUM70758802,https://cdns-preview-f.dzcdn.net/stream/c-ffb59d25f7d2c502234cf90973001ff1-1.mp3,
"rock,pop",0e5BG5P7sU8BX2hwLz4uDP,The Bravery,An Honest Mistake,https://i.scdn.co/image/ab67616d0000b27362322abd6802a557cb3858cc,USIR20500157,https://cdns-preview-2.dzcdn.net/stream/c-22b66c2e0ab72eae0bcd713c5d0a208f-6.mp3,
pop,1Q9AH0IAeiytOAPhxCiyvs,The Magnetic Fields,Epitaph for My Heart,https://i.scdn.co/image/ab67616d0000b273e4d7e4831693e44c1eca2e77,GBCEL0400102,,
pop,1L5ikzfvcDO2Ewna6hF18J,Sarah Packiam,Love Suicide,https://i.scdn.co/image/ab67616d0000b273220200076601c92b700f37b3,TCABD1276983,,
"pop,rock",4oK2yBFqSQqoXYELxf8x4x,Glee Cast,Faithfully,https://i.scdn.co/image/ab67616d0000b273798b48a5e5a9bd8dacbf3647,USQX91000381,https://p.scdn.co/mp3-preview/523ab9b685653d6416b30535cbbcfe88339d3980?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,0vBMs3QB42HJbL1fXpkwPS,Aleister Crowley,The Pentagram,https://i.scdn.co/image/ab67616d0000b2730927fd2fc83f027c14350997,USA560715110,https://p.scdn.co/mp3-preview/f25430121ec30f5913a82b0c23d4bb751a8f1053?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",25xZcWnD3a5VOurq0a6ruc,Pity Sex,Smoke Screen,https://i.scdn.co/image/ab67616d0000b27357817524acee24995cfd8124,USQU71309004,https://cdns-preview-b.dzcdn.net/stream/c-b55e92140a54b6cd45f471b4358e2452-2.mp3,
pop,07SIOshiaYYOlpfprwG09J,Gary Numan,A Prayer For The Unborn,https://i.scdn.co/image/ab67616d0000b273482142590fb0747548373201,GBCBR0200233,,
